CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15636016,,588.0,France,Female,34,3,120777.88,1.0,1.0,1,131729.52,0
15665064,Harvey,523.0,France,Male,36,8,158351.02,,1.0,0,155304.53,0
15796111,Smith,708.0,Germany,Female,54,8,145151.4,1.0,0.0,1,125311.17,1
15705034,Peng,691.0,Spain,Male,40,1,0.0,2.0,1.0,1,145613.17,0
15567063,Manna,766.0,Germany,Female,34,6,,1.0,0.0,1,137995.66,1
15797910,Zetticci,775.0,Germany,Male,51,2,123783.25,,1.0,1,134901.57,0
15620557,Ni,561.0,Spain,Male,37,4,101470.29,,0.0,1,88838.14,0
15662571,Maclean,639.0,France,Male,35,8,0.0,2.0,1.0,0,170483.9,0
15580805,Marino,655.0,France,Male,27,10,0.0,2.0,1.0,0,51620.94,0
15812365,Greco,850.0,France,Male,40,8,102800.65,,1.0,0,60811.56,0
15644977,Goddard,776.0,France,Female,31,5,0.0,2.0,1.0,0,92647.94,0
15605130,Seccombe,,France,Male,32,6,,1.0,1.0,1,,0
15632859,Chukwudi,444.0,France,Male,36,7,0.0,2.0,0.0,1,138743.86,0
15658548,Ignatiev,,Germany,Female,36,6,,2.0,1.0,0,53217.3,0
15700263,Ifeatu,569.0,France,Male,66,2,0.0,1.0,1.0,0,130784.2,1
15627637,Obioma,709.0,Germany,Male,23,8,73314.04,2.0,1.0,0,63446.47,0
15581654,Long,798.0,France,Male,32,7,0.0,2.0,0.0,1,37731.95,0
15608688,,,France,Male,34,4,,2.0,1.0,0,68343.08,0
15759436,Aksenov,758.0,France,Female,50,2,95813.76,3.0,1.0,1,67944.09,1
15734085,Crocker,,Germany,Male,24,5,117154.9,1.0,1.0,1,127744.02,0
15805303,Olisanugo,661.0,Germany,Male,44,1,141136.62,1.0,1.0,0,189742.78,1
15566594,McKenzie,709.0,Spain,Male,23,10,0.0,2.0,0.0,0,129590.18,0
15787597,Hsu,420.0,Germany,Female,31,1,108377.75,2.0,1.0,1,9904.63,0
15623668,Johnson,,Germany,Male,31,2,154741.45,,0.0,0,25183.01,0
15806929,Ch'ien,751.0,Germany,Male,36,5,73194.99,,1.0,1,89222.66,0
15764073,Arcuri,503.0,Spain,Female,36,9,0.0,2.0,1.0,1,16274.67,0
15689322,Bevan,641.0,Spain,Male,31,3,,1.0,1.0,0,59927.99,0
15772781,Ball,703.0,France,Female,51,3,0.0,3.0,1.0,1,77294.56,1
15699415,Lewis,618.0,France,Female,46,6,150213.71,1.0,1.0,0,120668.46,1
15742534,Faulk,527.0,Germany,Female,28,2,123802.98,2.0,1.0,1,155846.69,0
15685290,Wall,595.0,Germany,Male,46,5,142360.62,,1.0,0,48421.4,1
15630419,Davis,634.0,France,Male,44,9,149961.11,1.0,1.0,0,57121.51,0
15715510,Eluemuno,768.0,France,Male,29,2,95984.69,2.0,1.0,1,73686.75,0
15751180,Adams,,France,Female,40,7,,1.0,1.0,0,,0
15624428,Longo,651.0,Germany,Female,24,7,40224.7,1.0,,1,178341.33,0
15787255,Manfrin,,Germany,Female,55,2,,3.0,1.0,1,179834.45,1
15714567,Chan,568.0,Spain,Female,26,6,,2.0,0.0,0,166495.2,0
15692750,McGregor,629.0,Germany,Female,45,7,129818.39,3.0,1.0,0,9217.55,1
15645248,Ho,510.0,France,Female,30,0,0.0,2.0,1.0,1,130553.47,0
15582335,Brown,,France,Female,40,9,,1.0,0.0,0,,0
15797964,Cameron,732.0,Germany,Female,29,1,154333.82,1.0,1.0,1,138527.56,0
15750769,Padovano,,France,Male,35,7,,1.0,1.0,0,,0
15806438,Chiabuotu,580.0,Germany,Female,42,2,123331.36,,0.0,0,103516.08,1
15584363,Longstaff,824.0,France,Male,30,0,133634.02,,1.0,1,162053.92,0
15751185,Aparicio,699.0,Spain,Female,50,0,158633.61,,1.0,0,193785.87,0
15750121,Tung,639.0,France,Male,38,3,0.0,1.0,1.0,0,42862.82,0
15662908,Davidson,795.0,Germany,Male,38,7,125903.22,2.0,1.0,1,127068.92,0
15688395,Lane,,France,Male,29,4,0.0,2.0,0.0,0,156153.27,0
15570859,Froggatt,,Germany,Male,36,2,181671.16,2.0,1.0,1,57531.14,0
15633608,Black,641.0,France,Male,33,2,146193.6,,1.0,1,55796.83,1
15674148,Milanesi,579.0,Spain,Male,33,6,0.0,1.0,1.0,0,94993.04,1
15572038,Chijindum,660.0,Germany,Male,35,9,113948.58,1.0,1.0,0,188891.96,1
15640074,Barrett,666.0,Spain,Female,47,5,0.0,1.0,,0,166650.9,1
15801188,Milliner,774.0,France,Female,47,6,94722.88,1.0,,1,61450.96,0
15734649,Martel,779.0,Spain,Female,55,0,133295.98,1.0,1.0,0,22832.71,1
15652401,,496.0,France,Female,36,7,0.0,2.0,0.0,0,108098.28,0
15736717,Ma,,France,Male,31,7,155271.83,1.0,1.0,1,179446.31,0
15615330,Tretiakova,,France,Male,23,10,0.0,2.0,1.0,1,170099.23,0
15736069,Hsing,767.0,Germany,Female,35,6,132253.22,1.0,,0,115566.57,1
15806256,Jackson,540.0,France,Male,48,2,109349.29,1.0,1.0,0,88703.04,1
15768367,Nebechukwu,781.0,France,Female,27,7,186558.55,1.0,1.0,1,,1
15662091,Adams,,Spain,Male,21,7,,1.0,1.0,1,148087.62,0
15643042,Han,590.0,Germany,Female,40,2,117641.43,2.0,,0,92198.05,0
15635939,Fenton,,France,Female,39,9,0.0,2.0,1.0,0,116343.09,0
15777076,Clark,651.0,France,Male,36,7,0.0,2.0,1.0,0,13898.31,0
15671104,Aksakova,637.0,Spain,Male,43,3,172196.23,1.0,1.0,1,104769.96,0
15726676,Marshall,616.0,Spain,Male,30,5,0.0,2.0,0.0,1,196108.51,0
15617252,Lung,,France,Female,33,1,,1.0,1.0,0,,0
15735025,Clark,535.0,Spain,Male,37,3,175534.78,2.0,1.0,1,9241.52,0
15629603,Chuang,607.0,France,Male,31,8,0.0,2.0,1.0,1,43196.5,0
15671582,John,,Spain,Male,38,6,,1.0,1.0,1,,0
15598086,Brown,624.0,France,Female,45,3,68639.57,,,0,168002.31,1
15716357,Corran,772.0,Spain,Female,39,4,122486.11,2.0,1.0,1,140709.25,0
15579891,Milani,714.0,France,Male,52,4,100755.66,1.0,1.0,1,186775.25,0
15699486,Johnson,745.0,Spain,Male,34,7,132944.53,1.0,1.0,1,31802.92,0
15582903,Edwards,643.0,France,Male,39,7,0.0,2.0,1.0,1,170392.59,0
15572374,Hopetoun,733.0,Spain,Male,36,1,0.0,2.0,0.0,1,108377.82,0
15591179,Skelton,702.0,Spain,Male,30,2,0.0,2.0,1.0,1,145537.32,0
15598802,Martin,770.0,Spain,Male,30,8,0.0,2.0,0.0,1,50839.85,0
15636812,Rose,,France,Male,40,9,,1.0,0.0,0,,0
15608916,Ndubueze,573.0,France,Male,40,7,147754.68,,1.0,1,110454.46,0
15791944,Harker,697.0,France,Male,32,7,175464.85,,1.0,0,116442.42,1
15637644,Hanson,667.0,France,Female,24,4,0.0,2.0,0.0,1,34335.55,0
15610416,Christie,,France,Female,36,9,,1.0,1.0,0,,1
15673372,Stevenson,635.0,France,Female,58,1,0.0,1.0,1.0,1,58907.08,1
15606641,Beggs,762.0,Germany,Male,56,10,100260.88,3.0,1.0,1,77142.42,1
15711254,Retana,452.0,France,Female,35,7,0.0,2.0,1.0,0,164241.67,0
15677305,Hsieh,490.0,France,Female,35,7,107749.03,1.0,1.0,1,3937.37,0
15750299,Davison,746.0,Spain,Male,24,10,68781.82,1.0,0.0,1,47997.39,0
15712287,Pokrovskii,652.0,France,Female,80,4,0.0,2.0,1.0,1,188603.07,0
15611189,Allingham,670.0,Spain,Male,43,1,97792.21,1.0,0.0,0,120225.62,0
15651713,King,684.0,France,Male,45,6,148071.39,1.0,1.0,0,183575.01,0
15807008,McGregor,,Germany,Female,35,6,,1.0,0.0,0,,1
15694125,McElhone,669.0,France,Male,57,5,0.0,2.0,1.0,1,56875.76,0
15679551,Colombo,504.0,Spain,Female,46,2,163764.84,1.0,1.0,1,165122.55,1
15635775,Watt,781.0,France,Male,33,3,89276.48,1.0,1.0,0,6959.0,0
15716619,Chiebuka,580.0,Germany,Female,36,3,74974.89,1.0,1.0,1,12099.67,0
15653347,Chiu,560.0,Spain,Male,47,1,,1.0,0.0,0,128882.66,1
15575498,Gould,705.0,France,Female,39,5,149379.66,2.0,1.0,0,96075.55,0
15674526,Byrne,725.0,France,Male,66,4,,1.0,1.0,1,141476.56,0
15708196,Uchenna,696.0,Spain,Male,60,8,88786.81,1.0,1.0,1,196858.4,0
15765532,Horton,612.0,Germany,Male,76,6,96166.88,1.0,1.0,1,191393.26,0
15784361,Williamson,543.0,Spain,Female,46,5,140355.6,1.0,1.0,1,85086.78,0
15666856,Chikwendu,774.0,France,Male,49,1,,1.0,1.0,1,8214.41,0
15805104,Smith,743.0,France,Female,73,6,,2.0,,1,107867.38,0
15758081,Repina,673.0,Spain,Male,39,8,138160.0,1.0,1.0,1,110468.51,0
15664897,Bryant,682.0,France,Female,35,2,181166.44,1.0,1.0,1,63737.19,1
15729668,Elizabeth,,Spain,Male,29,3,60280.62,,1.0,0,154271.41,0
15679410,Caldwell,729.0,France,Female,62,4,140549.4,1.0,1.0,0,30990.16,1
15632503,Meng,563.0,France,Female,32,0,148326.09,1.0,1.0,0,191604.27,1
15581388,Y?an,487.0,Spain,Male,33,8,145729.71,,1.0,0,41365.85,0
15734578,Craig,726.0,France,Female,53,1,,1.0,0.0,1,28367.21,0
15612771,Bell,,France,Male,35,4,,1.0,1.0,1,4175.68,0
15585106,Calabresi,,Germany,Female,38,8,57068.43,2.0,1.0,0,188974.81,0
15629187,Titheradge,535.0,France,Male,38,8,85982.07,1.0,1.0,0,9238.35,0
15600879,Parsons,554.0,Germany,Female,36,3,157780.93,,1.0,0,6089.13,0
15748660,Ellis,561.0,Germany,Female,49,1,102025.32,1.0,1.0,0,133051.64,1
15674727,Lazarev,,France,Female,42,5,,1.0,1.0,1,,0
15726186,Genovese,639.0,Spain,Male,29,4,133434.57,2.0,1.0,0,97983.44,0
15809654,Hsia,,France,Female,46,7,,2.0,1.0,1,,0
15711834,Long,650.0,Spain,Female,30,6,0.0,1.0,0.0,0,67997.13,1
15624437,Johnson,825.0,Spain,Female,32,1,0.0,2.0,,1,42935.15,0
15576615,Giordano,719.0,Spain,Male,37,10,,1.0,1.0,0,80408.59,0
15569641,Sung,692.0,Germany,Female,41,8,130701.29,1.0,1.0,0,59354.24,1
15704315,Teng,,France,Male,34,8,163757.06,1.0,1.0,1,104000.06,0
15587507,Feng,850.0,France,Male,47,6,0.0,1.0,1.0,0,187391.02,1
15607301,Romano,,Spain,Female,63,8,,1.0,1.0,1,,0
15783691,Hargreaves,722.0,Spain,Female,35,1,120171.58,1.0,1.0,0,125240.8,0
15761713,Johnstone,678.0,France,Female,43,7,178074.33,,0.0,0,110405.9,0
15767804,,729.0,France,Male,44,6,0.0,2.0,1.0,0,151733.43,0
15707473,Summers,850.0,Germany,Female,48,6,111962.99,1.0,,0,111755.8,0
15687001,Chiemenam,596.0,Germany,Male,54,1,123544.0,1.0,1.0,1,120314.75,1
15804064,Docherty,742.0,France,Female,35,2,79126.17,,1.0,1,126997.53,0
15661526,Anderson,815.0,Germany,Male,37,2,110777.26,2.0,1.0,0,2383.59,0
15566843,Gotch,,Germany,Male,20,9,134874.4,1.0,1.0,1,118825.56,0
15634949,Hay,593.0,Germany,Male,74,5,,2.0,1.0,1,65532.17,0
15656522,Sutherland,593.0,Spain,Male,32,10,,1.0,1.0,0,166850.57,0
15594436,Mazzi,588.0,Spain,Male,33,2,0.0,2.0,1.0,1,12483.56,0
15658668,Hunter,581.0,Spain,Male,49,10,0.0,2.0,0.0,0,41623.59,0
15567333,Archambault,712.0,France,Female,31,7,0.0,2.0,1.0,0,170333.38,0
15751445,,734.0,Germany,Female,52,6,71283.09,,0.0,1,38984.37,0
15699467,Connor,631.0,Spain,Female,41,0,0.0,1.0,0.0,0,87959.83,0
15736271,Dumetochukwu,498.0,France,Female,29,9,0.0,1.0,1.0,0,190035.83,0
15633112,Madukaego,,Germany,Male,42,3,,2.0,1.0,0,,1
15690958,Cantrell,767.0,Germany,Male,23,2,139542.82,1.0,0.0,1,28038.28,0
15705403,Seleznyova,617.0,Spain,Female,46,3,106521.49,,0.0,1,86587.37,0
15591433,Miles,674.0,Germany,Male,43,8,85957.88,,1.0,0,8757.39,0
15800688,Ch'en,,Spain,Female,42,7,,2.0,0.0,0,130404.53,0
15669011,Bocharova,,France,Female,44,9,,1.0,,1,169862.01,1
15719352,Davidson,,Spain,Male,39,6,,2.0,1.0,0,,0
15739592,Sokolov,707.0,Germany,Female,51,10,98438.23,,0.0,0,70778.63,1
15784736,Jamieson,562.0,France,Male,45,6,136855.24,1.0,1.0,0,46864.0,0
15587581,Russo,785.0,Germany,Female,33,5,136624.6,2.0,1.0,1,169117.74,0
15695792,Ch'ien,673.0,France,Male,65,0,0.0,1.0,1.0,1,85733.33,0
15687607,Chiemenam,605.0,France,Female,30,9,135422.31,1.0,0.0,1,186418.85,0
15809347,Fanucci,763.0,Germany,Male,32,9,160680.41,1.0,1.0,0,30886.35,0
15712584,Liao,670.0,France,Female,33,7,0.0,2.0,1.0,1,88187.81,0
15648721,Hsueh,711.0,France,Male,64,4,0.0,2.0,1.0,1,3185.67,0
15722758,Allan,585.0,France,Male,40,7,0.0,2.0,0.0,0,146156.98,0
15591740,Fletcher,590.0,France,Female,54,4,0.0,2.0,1.0,1,93820.49,1
15653572,Thornton,,Spain,Male,43,8,,1.0,0.0,1,,1
15660980,Cairns,597.0,Spain,Male,38,6,115702.67,2.0,1.0,1,25059.05,0
15716728,Basedow,,Spain,Female,42,10,,2.0,0.0,1,,0
15568953,Alexeieva,477.0,France,Male,27,1,128554.98,1.0,1.0,1,133173.19,0
15723053,T'ang,504.0,Germany,Male,32,8,170291.22,2.0,0.0,1,15658.99,0
15757952,Teng,651.0,France,Male,44,2,0.0,3.0,1.0,0,102530.35,1
15607112,,606.0,France,Male,32,6,0.0,2.0,0.0,1,36540.63,0
15642824,Onyekaozulu,826.0,Spain,Female,56,8,,2.0,0.0,1,161802.82,1
15655229,Craig,850.0,Germany,Female,35,7,114285.2,1.0,0.0,1,129660.59,0
15699461,Fiorentini,515.0,Spain,Male,35,10,176273.95,1.0,0.0,1,121277.78,0
15671973,,467.0,Spain,Male,39,5,0.0,2.0,1.0,1,7415.96,0
15770711,Lu,766.0,Germany,Female,28,4,90696.78,1.0,0.0,1,21597.2,0
15623346,Czajkowski,820.0,France,Male,36,4,0.0,2.0,1.0,0,31422.69,0
15705639,,692.0,France,Female,28,8,95059.02,2.0,1.0,0,44420.18,0
15589805,Benson,563.0,France,Female,34,6,139810.34,1.0,1.0,1,152417.79,0
15751175,Bess,648.0,France,Female,44,2,0.0,2.0,1.0,1,58652.23,0
15678720,Evans,741.0,France,Female,44,7,0.0,2.0,1.0,1,190534.76,0
15706394,Howell,609.0,France,Male,53,7,0.0,2.0,0.0,1,52332.85,0
15701946,Ndubueze,715.0,France,Male,34,4,124314.45,1.0,,0,97782.92,0
15664793,Scott,,Spain,Female,50,7,,2.0,,1,,0
15682273,Burns,683.0,France,Female,38,5,127616.56,,1.0,0,123846.07,0
15607312,Ch'ang,648.0,Spain,Female,49,10,0.0,2.0,1.0,1,159835.78,1
15794048,Wan,667.0,Germany,Female,48,1,97133.92,2.0,0.0,0,113316.77,1
15568006,Ukaegbunam,634.0,France,Female,45,2,0.0,4.0,1.0,0,101039.53,1
15760216,Pokrovskaya,718.0,France,Female,49,10,0.0,1.0,1.0,0,184474.72,1
15754261,Ho,648.0,Spain,Male,42,2,98795.61,,,0,89123.99,0
15773039,Ku,,France,Male,37,3,,1.0,1.0,1,,0
15574119,,598.0,Spain,Female,64,1,62979.93,1.0,1.0,1,152273.57,0
15800811,Wan,702.0,France,Male,40,3,148556.74,1.0,0.0,1,146056.29,0
15588449,Chuang,,Spain,Female,27,5,,1.0,0.0,1,,1
15681878,Fan,436.0,Germany,Male,45,3,104339.11,2.0,1.0,1,183540.22,1
15775206,Hunter,699.0,France,Male,37,10,0.0,2.0,0.0,0,83263.04,0
15693337,Perry,683.0,Spain,Male,41,0,148863.17,1.0,1.0,1,163911.32,0
15623595,Clayton,586.0,Spain,Female,28,2,0.0,2.0,1.0,1,92067.35,0
15687431,,642.0,France,Female,41,7,115171.71,1.0,1.0,1,37674.47,0
15585748,McDonald,,Germany,Female,28,9,135337.49,,1.0,1,40385.61,0
15804602,Boyd,772.0,Germany,Male,30,6,99785.28,2.0,0.0,0,197238.03,0
15701605,Forster,815.0,France,Male,37,1,166115.42,1.0,1.0,0,67208.3,0
15805413,Chiang,769.0,France,Female,31,6,117852.26,2.0,1.0,0,147668.64,0
15802207,Ibezimako,769.0,Germany,Male,43,4,110182.54,2.0,1.0,1,87537.32,0
15765287,Grant,850.0,France,Female,38,2,0.0,2.0,1.0,0,9015.07,0
15658306,Lo,,France,Male,68,4,,1.0,,1,61569.07,0
15803750,Ball,750.0,Spain,Female,33,3,161801.47,1.0,0.0,1,153288.97,1
15614230,T'an,426.0,France,Female,34,3,0.0,2.0,1.0,1,61230.83,0
15685805,,673.0,Spain,Female,35,6,0.0,2.0,,0,98618.79,0
15770435,McLean,,France,Female,50,6,,2.0,1.0,1,,0
15734711,Loggia,373.0,France,Male,42,7,0.0,1.0,1.0,0,77786.37,1
15625904,Wang,624.0,France,Male,26,9,74681.9,2.0,0.0,0,31231.35,0
15716835,Rossi,,France,Male,24,8,156325.38,1.0,,1,125381.02,0
15701109,Andreyev,,France,Female,37,7,,1.0,1.0,1,,0
15655410,Hinton,,Germany,Male,49,1,,1.0,,0,,1
15756625,Crawford,752.0,France,Female,41,8,0.0,2.0,,0,139844.04,1
15813034,Martin,727.0,Spain,Male,38,2,62276.99,1.0,1.0,1,59280.79,0
15566660,Cole,670.0,France,Female,41,10,0.0,3.0,1.0,0,81602.02,0
15759140,Long,682.0,France,Female,64,10,128306.7,,0.0,1,66040.83,0
15812198,Chen,543.0,Germany,Male,48,1,100900.5,1.0,0.0,0,33310.72,1
15775116,Anderson,581.0,France,Male,31,3,0.0,2.0,0.0,0,89040.61,0
15578098,Jamieson,600.0,France,Male,31,8,0.0,2.0,1.0,1,121555.51,0
15588986,Grant,673.0,Germany,Female,29,4,99097.36,1.0,1.0,1,9796.69,0
15815095,Burfitt,850.0,Spain,Male,54,7,108185.81,2.0,0.0,0,24093.4,1
15599722,,609.0,Spain,Female,43,6,86053.52,2.0,1.0,1,113276.46,1
15747043,Giles,599.0,Spain,Male,36,4,0.0,2.0,0.0,0,13210.56,0
15683118,Rechner,590.0,France,Male,32,9,0.0,2.0,1.0,0,138889.15,0
15603328,Lucchesi,483.0,France,Male,27,1,77805.66,1.0,1.0,1,2101.89,0
15758606,Yamamoto,738.0,France,Male,54,4,0.0,1.0,0.0,1,55725.04,1
15792029,Lee,620.0,France,Male,32,6,0.0,2.0,1.0,0,56139.09,0
15705343,May,649.0,Spain,Female,32,7,0.0,1.0,1.0,0,28797.32,0
15692443,Piccio,612.0,Spain,Male,33,5,69478.57,1.0,1.0,0,8973.67,1
15776807,Brennan,,France,Male,29,1,,1.0,1.0,0,,0
15729377,Ku,798.0,France,Male,36,1,0.0,2.0,1.0,1,159044.1,0
15752578,Yefimova,626.0,France,Female,37,2,133968.96,2.0,1.0,0,148689.65,0
15579189,Mitchell,,France,Female,42,5,,2.0,0.0,1,120512.08,0
15706128,Zhdanov,,France,Female,21,1,0.0,2.0,1.0,0,84008.66,0
15584452,Bozeman,,France,Male,41,6,,2.0,0.0,0,,0
15672152,Grant,850.0,Germany,Male,37,9,122506.38,1.0,0.0,1,199693.84,1
15612109,Speth,819.0,France,Male,38,9,122334.26,2.0,1.0,1,181507.44,0
15633378,Davidson,692.0,Spain,Female,49,9,0.0,2.0,1.0,0,178342.63,0
15623210,Smith,484.0,Germany,Female,55,8,149349.58,,0.0,0,137519.92,1
15674331,Bidwill,576.0,Germany,Male,30,7,132174.41,2.0,0.0,0,93767.03,0
15632210,Hill,,Germany,Male,25,2,171770.55,1.0,1.0,0,,0
15634974,Seppelt,614.0,France,Female,37,8,75150.34,4.0,0.0,1,131766.67,1
15591577,Moran,584.0,France,Male,35,3,146311.58,1.0,1.0,1,105443.47,0
15617078,Ewing,658.0,France,Female,44,6,148481.09,1.0,1.0,0,130529.13,0
15676433,Allan,707.0,France,Female,36,6,0.0,1.0,0.0,0,98810.78,0
15785078,Fomin,,Spain,Male,26,3,,1.0,1.0,0,,0
15813303,Rearick,513.0,Spain,Male,88,10,0.0,2.0,1.0,1,52952.24,0
15623082,Ch'ang,507.0,France,Female,35,2,0.0,2.0,1.0,0,97633.93,0
15708362,Watson,793.0,France,Male,63,4,103729.79,2.0,1.0,1,80272.06,0
15774127,Potter,,France,Male,46,3,0.0,2.0,1.0,0,76515.79,0
15723263,Cocci,,Germany,Female,34,9,,1.0,1.0,1,,1
15809872,Ikechukwu,650.0,France,Male,32,2,84906.45,1.0,1.0,0,163216.48,0
15688644,,,France,Male,31,1,,1.0,1.0,0,,0
15735400,,756.0,France,Male,28,8,179960.2,1.0,1.0,0,89938.08,0
15624695,Otitodilinna,662.0,Spain,Female,72,7,,1.0,0.0,1,179258.67,0
15606836,Lombardo,782.0,France,Female,33,2,94493.03,1.0,0.0,1,101866.39,0
15568519,Wood,534.0,France,Male,41,9,0.0,2.0,1.0,0,13871.34,0
15777892,Samsonova,721.0,Germany,Male,37,3,107720.64,1.0,1.0,1,158591.12,0
15616122,Nwokike,777.0,France,Male,39,8,,2.0,,1,18613.52,0
15595010,Huang,694.0,Spain,Female,39,9,0.0,2.0,0.0,0,99924.04,0
15615296,Rice,405.0,France,Male,39,10,0.0,1.0,1.0,0,160810.85,1
15752502,Cooke,615.0,France,Male,41,4,130385.82,1.0,0.0,1,130661.95,0
15732704,Piazza,582.0,Spain,Male,25,9,148042.97,2.0,1.0,0,52341.15,0
15709324,Bruce,417.0,France,Male,34,7,0.0,2.0,1.0,0,55003.79,0
15791877,Gallagher,706.0,Germany,Male,34,0,140641.26,2.0,1.0,1,77271.91,0
15585100,Rioux,511.0,Germany,Female,40,9,124401.6,,1.0,0,198814.24,1
15613623,Tilley,640.0,Spain,Male,62,3,,1.0,1.0,1,101663.47,0
15713440,Barese,,Germany,Female,21,1,151701.45,3.0,1.0,1,170138.68,1
15697201,Yocum,640.0,Spain,Female,46,3,0.0,1.0,1.0,1,156260.08,0
15674922,Beavers,710.0,France,Male,54,6,171137.62,1.0,1.0,1,167023.95,1
15593365,Shih,762.0,Spain,Male,39,2,,1.0,1.0,1,18719.67,0
15808760,Evseev,603.0,Spain,Female,42,6,0.0,1.0,1.0,1,90437.87,0
15798521,Tai,675.0,Spain,Male,33,3,0.0,2.0,1.0,0,45348.08,0
15621210,Angelo,599.0,Germany,Male,46,9,123444.72,1.0,1.0,1,31368.08,1
15726791,Nuttall,637.0,Spain,Female,45,2,157929.45,1.0,1.0,1,145134.49,1
15772941,Lane,666.0,Germany,Male,30,3,110153.27,1.0,0.0,1,74849.46,0
15713578,Farrell,,France,Female,50,9,,2.0,1.0,1,111020.24,0
15643439,Ferguson,537.0,France,Male,47,10,0.0,2.0,0.0,1,25482.62,0
15683544,Buccho,626.0,Spain,Male,62,3,0.0,1.0,1.0,1,65010.74,0
15767414,Calabresi,591.0,France,Male,40,2,99886.42,2.0,1.0,1,88695.19,0
15694160,Sagese,624.0,France,Male,37,0,0.0,2.0,0.0,0,112104.55,0
15649379,Somayina,850.0,France,Female,46,3,0.0,2.0,1.0,1,187980.21,0
15696539,Wade,613.0,France,Female,21,7,105627.95,1.0,1.0,1,36560.51,0
15682523,Chigozie,762.0,France,Male,20,1,139432.55,,1.0,1,85606.83,0
15591360,Udinesi,642.0,France,Female,33,4,84607.34,,0.0,1,60059.47,0
15585985,Wang,746.0,France,Male,48,5,165282.42,1.0,1.0,0,153786.46,1
15747345,Bergamaschi,678.0,France,Female,22,6,118064.93,2.0,1.0,1,195424.01,0
15606386,,753.0,Germany,Female,46,3,111512.75,3.0,1.0,0,159576.75,1
15718369,Kaodilinakachukwu,795.0,Germany,Female,33,9,130862.43,,1.0,1,114935.21,0
15780716,Colombo,686.0,Germany,Male,39,3,129626.19,2.0,1.0,1,103220.56,0
15692317,Craig,722.0,France,Male,30,5,0.0,2.0,1.0,0,166376.54,0
15769312,Forbes,557.0,Spain,Male,48,10,,2.0,1.0,1,185094.48,0
15719779,May,645.0,Germany,Male,25,1,157404.02,,1.0,0,93073.04,0
15603914,Arcuri,,France,Male,40,6,,1.0,1.0,1,,1
15701166,Chinedum,660.0,France,Male,40,5,131754.11,,1.0,1,38761.61,0
15684516,Plascencia,629.0,Spain,Male,34,1,121151.05,,0.0,0,119357.93,0
15667934,Moretti,512.0,France,Male,36,0,129804.17,,1.0,0,53020.9,0
15726814,Walton,554.0,Spain,Male,46,4,0.0,2.0,0.0,1,57320.92,0
15712903,Diaz,,France,Female,21,3,176511.08,1.0,1.0,1,153920.22,0
15682600,Lo,620.0,Germany,Male,39,9,159492.79,1.0,1.0,0,80582.34,1
15719348,Tsao,513.0,France,Male,35,8,0.0,1.0,1.0,0,76640.29,1
15728829,Weigel,509.0,France,Male,18,7,102983.91,1.0,1.0,0,171770.58,0
15732987,Hs?,,Spain,Male,43,3,,1.0,0.0,0,,0
15813659,Folliero,,France,Female,56,7,,1.0,1.0,0,,1
15719649,Lambie,553.0,France,Male,38,3,99844.68,1.0,0.0,0,187915.7,0
15806808,Hope,834.0,Germany,Female,57,8,,3.0,1.0,0,140225.14,1
15623489,Tu,,France,Female,67,0,,1.0,1.0,1,134612.48,0
15748920,Cherkasova,561.0,France,Female,49,8,0.0,2.0,1.0,1,12513.07,0
15655298,Lewis,654.0,Spain,Female,54,5,0.0,2.0,0.0,1,47139.06,0
15662533,Porter,,Spain,Female,23,6,0.0,2.0,1.0,0,153229.19,0
15720676,Bukowski,700.0,France,Female,37,7,0.0,2.0,1.0,0,17040.82,0
15779973,Gibbons,684.0,Germany,Male,35,3,99967.76,1.0,1.0,1,176882.08,0
15619304,,502.0,France,Female,42,8,159660.8,3.0,1.0,0,113931.57,1
15751455,Boyle,,France,Female,48,5,0.0,1.0,1.0,0,160529.71,1
15762218,Mills,701.0,France,Female,39,9,0.0,2.0,0.0,1,145894.9,0
15730273,Parsons,841.0,France,Male,27,8,0.0,1.0,1.0,0,171922.72,0
15650442,Hsieh,644.0,Germany,Female,32,8,141528.88,1.0,1.0,1,167087.34,1
15746805,Thomson,597.0,France,Male,33,9,0.0,2.0,1.0,0,49374.82,0
15802483,Hancock,,France,Male,34,6,146178.13,,1.0,1,88837.11,0
15709447,Reed,584.0,France,Female,26,0,146286.22,1.0,1.0,0,105105.35,0
15667632,Birdseye,703.0,France,Female,42,7,0.0,2.0,,1,72500.68,0
15689096,Beneventi,590.0,France,Male,47,0,117879.32,,1.0,1,8214.46,0
15694200,Gardner,693.0,France,Male,36,8,178111.82,1.0,0.0,0,58719.63,1
15799480,Webb,600.0,France,Male,34,0,0.0,2.0,0.0,1,3756.23,0
15588535,Ts'ao,750.0,Spain,Female,39,6,0.0,2.0,0.0,0,19264.33,0
15574558,Gunter,718.0,Spain,Male,32,8,0.0,2.0,1.0,1,41399.33,0
15737647,Obioma,775.0,Germany,Female,77,6,135120.56,,1.0,0,37836.64,0
15596074,Keating,502.0,France,Male,37,10,0.0,1.0,1.0,1,76642.68,0
15788367,Ellis,,Spain,Male,44,6,,1.0,1.0,1,53087.98,0
15797246,Terry,,Germany,Female,34,2,91258.52,2.0,1.0,0,44857.4,0
